"","Titulo","Ubicacion","Matricula ficticia","Carrera","ISBN","language_reference","Instituto","test"
"9880","in our time","BCC",169758," Ingeniería en Mecatrónica","0684822768","english"," IIT"," Ingeniería en Mecatrónica"
"9881","in our time","BCC",161094," Licenciatura en Comercio Exterior","0684822768","english"," ICSA"," Licenciatura en Comercio Exterior"
"9882","in our time","BCC",139946,"  Licenciatura en Comercio Exterior","9780684822761","english","  ICSA","  Licenciatura en Comercio Exterior"
"9883","in our time","BCC",169758," Ingeniería en Mecatrónica","9780684822761","english"," IIT"," Ingeniería en Mecatrónica"
"9884","in our time","BCC",161094," Licenciatura en Comercio Exterior","9780684822761","english"," ICSA"," Licenciatura en Comercio Exterior"
"9885","fundamentals of nursing the art and science of nursing care","BCC",161475," Licenciatura en Enfermería","0781781574","english"," ICB"," Licenciatura en Enfermería"
"9886","fundamentals of nursing the art and science of nursing care","BCC",161475," Licenciatura en Enfermería","9780781781572","english"," ICB"," Licenciatura en Enfermería"
"9887","derecho civil introduccion y personas","BCC",140457,"","9786074260106","english","",""
"9888","derecho civil introduccion y personas","BCC",159581," Licenciatura en Comercio Exterior","9786074260106","english"," ICSA"," Licenciatura en Comercio Exterior"
"9889","derecho civil introduccion y personas","BCC",190715," Licenciatura en Derecho","9786074260106","english"," ICSA"," Licenciatura en Derecho"
"9890","derecho civil introduccion y personas","BCC",159505,"NULL","9786074260106","english","NULL","IIT"
"9891","derecho civil introduccion y personas","BCC",161209," Licenciatura en Comercio Exterior","9786074260106","english"," ICSA"," Licenciatura en Comercio Exterior"
"9892","derecho civil introduccion y personas","BCC",18705,"NULL","9786074260106","english","NULL","IIT"
"9893","derecho civil introduccion y personas","BCC",137598," Licenciatura en Diseño Gráfico","9786074260106","english"," IADA"," Licenciatura en Diseño Gráfico"
"9894","derecho civil introduccion y personas","BCC",159589," Licenciatura en Comercio Exterior","9786074260106","english"," ICSA"," Licenciatura en Comercio Exterior"
"9895","derecho civil introduccion y personas","BCC",159603," Licenciatura en Administración de Empresas","9786074260106","english"," ICSA"," Licenciatura en Administración de Empresas"
"9896","derecho civil introduccion y personas","BCC",146918," Licenciatura en Comercio Exterior","9786074260106","english"," ICSA"," Licenciatura en Comercio Exterior"
"9897","derecho civil introduccion y personas","BCC",194013," Licenciatura en Derecho","9786074260106","english"," ICSA"," Licenciatura en Derecho"
"9898","derecho civil introduccion y personas","BCC",140457,"","6074260109","english","",""
"9899","derecho civil introduccion y personas","BCC",159581," Licenciatura en Comercio Exterior","6074260109","english"," ICSA"," Licenciatura en Comercio Exterior"
"9900","derecho civil introduccion y personas","BCC",190715," Licenciatura en Derecho","6074260109","english"," ICSA"," Licenciatura en Derecho"
"9901","derecho civil introduccion y personas","BCC",159505,"NULL","6074260109","english","NULL","IIT"
"9902","derecho civil introduccion y personas","BCC",161209," Licenciatura en Comercio Exterior","6074260109","english"," ICSA"," Licenciatura en Comercio Exterior"
"9903","derecho civil introduccion y personas","BCC",18705,"NULL","6074260109","english","NULL","IIT"
"9904","derecho civil introduccion y personas","BCC",137598," Licenciatura en Diseño Gráfico","6074260109","english"," IADA"," Licenciatura en Diseño Gráfico"
"9905","derecho civil introduccion y personas","BCC",159589," Licenciatura en Comercio Exterior","6074260109","english"," ICSA"," Licenciatura en Comercio Exterior"
"9906","derecho civil introduccion y personas","BCC",159603," Licenciatura en Administración de Empresas","6074260109","english"," ICSA"," Licenciatura en Administración de Empresas"
"9907","derecho civil introduccion y personas","BCC",146918," Licenciatura en Comercio Exterior","6074260109","english"," ICSA"," Licenciatura en Comercio Exterior"
"9908","derecho civil introduccion y personas","BCC",194013," Licenciatura en Derecho","6074260109","english"," ICSA"," Licenciatura en Derecho"
"9909","planning and installing solar thermal systems a guide for installers architects and engineers","BCC",254785," Ingeniería Eléctrica","9781844077601","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"9910","planning and installing solar thermal systems a guide for installers architects and engineers","BCC",254785," Ingeniería Eléctrica","9781844077601","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"9911","planning and installing solar thermal systems a guide for installers architects and engineers","BCC",254785," Ingeniería Eléctrica","9781844077601","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"9912","planning and installing solar thermal systems a guide for installers architects and engineers","BCC",124032," Licenciatura en Derecho ","9781844077601","english"," ICSA "," Licenciatura en Derecho "
"9913","planning and installing solar thermal systems a guide for installers architects and engineers","BCC",254785," Ingeniería Eléctrica","1844077608","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"9914","planning and installing solar thermal systems a guide for installers architects and engineers","BCC",254785," Ingeniería Eléctrica","1844077608","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"9915","planning and installing solar thermal systems a guide for installers architects and engineers","BCC",254785," Ingeniería Eléctrica","1844077608","english"," Ingeniería Eléctrica"," Ingeniería Eléctrica"
"9916","planning and installing solar thermal systems a guide for installers architects and engineers","BCC",124032," Licenciatura en Derecho ","1844077608","english"," ICSA "," Licenciatura en Derecho "
"9917","international marketing","BCC",17752,"NULL","9780071084215","english","NULL","IIT"
"9918","international marketing","BCC",17752,"NULL","0071084215","english","NULL","IIT"
"9919","therapeutics and control of sheep and goat diseases","BCC",163833," Médico Veterinario Zootecnista","9781455705221","english"," ICB"," Médico Veterinario Zootecnista"
"9920","therapeutics and control of sheep and goat diseases","BCC",163833," Médico Veterinario Zootecnista","1455705225","english"," ICB"," Médico Veterinario Zootecnista"
"9921","turismo rural en las americas y su contribucion a la creacion de empleo y a la conservacion del patrimonio rural tourism in the americas and its contribution to job creation and heritage conservation","BCC",254785,"Licenciatura en Turismo","9284406633","english","ICSA","Licenciatura en Turismo"
"9922","turismo rural en las americas y su contribucion a la creacion de empleo y a la conservacion del patrimonio rural tourism in the americas and its contribution to job creation and heritage conservation","BCC",129995," Licenciatura en Turismo","9284406633","english"," ICSA"," Licenciatura en Turismo"
"9923","turismo rural en las americas y su contribucion a la creacion de empleo y a la conservacion del patrimonio rural tourism in the americas and its contribution to job creation and heritage conservation","BCC",129995," Licenciatura en Turismo","9284406633","english"," ICSA"," Licenciatura en Turismo"
"9924","turismo rural en las americas y su contribucion a la creacion de empleo y a la conservacion del patrimonio rural tourism in the americas and its contribution to job creation and heritage conservation","BCC",129995," Licenciatura en Turismo","9284406633","english"," ICSA"," Licenciatura en Turismo"
"9925","turismo rural en las americas y su contribucion a la creacion de empleo y a la conservacion del patrimonio rural tourism in the americas and its contribution to job creation and heritage conservation","BCC",254785,"Licenciatura en Turismo","9789284406630","english","ICSA","Licenciatura en Turismo"
"9926","turismo rural en las americas y su contribucion a la creacion de empleo y a la conservacion del patrimonio rural tourism in the americas and its contribution to job creation and heritage conservation","BCC",129995," Licenciatura en Turismo","9789284406630","english"," ICSA"," Licenciatura en Turismo"
"9927","computers and intractability a guide to the theory of npcompleteness","BCC",18225,"NULL","9780716710455","english","NULL","IIT"
"9928","computers and intractability a guide to the theory of npcompleteness","BCC",18225,"NULL","0716710455","english","NULL","IIT"
"9929","machine learning an algorithmic perspective","BCC",147621," Ingeniería en Mecatrónica","1420067184","english"," IIT"," Ingeniería en Mecatrónica"
"9930","machine learning an algorithmic perspective","BCC",142363," Ingeniería en Sistemas Computacionales","1420067184","english"," IIT"," Ingeniería en Sistemas Computacionales"
"9931","machine learning an algorithmic perspective","BCC",180693," Licenciatura en Comercio Exterior","1420067184","english"," ICSA"," Licenciatura en Comercio Exterior"
"9932","machine learning an algorithmic perspective","BCC",147481," Ingeniería en Mecatrónica","1420067184","english"," IIT"," Ingeniería en Mecatrónica"
"9933","machine learning an algorithmic perspective","BCC",147802,"NULL","1420067184","english","NULL","IIT"
"9934","machine learning an algorithmic perspective","BCC",179734," Ingeniería en Sistemas Computacionales","1420067184","english"," IIT"," Ingeniería en Sistemas Computacionales"
"9935","ios 6 programming pushing the limits advanced application development for apple iphone ipad and ipod touch","BCC",142322,"  Ingeniería en Sistemas Computacionales","9781118449950","english","  IIT","  Ingeniería en Sistemas Computacionales"
"9936","ios 6 programming pushing the limits advanced application development for apple iphone ipad and ipod touch","BCC",142322,"  Ingeniería en Sistemas Computacionales","1118449959","english","  IIT","  Ingeniería en Sistemas Computacionales"
"9937","ios 6 programming pushing the limits advanced application development for apple iphone ipad and ipod touch","BCC",142322,"  Ingeniería en Sistemas Computacionales","9781118449974","english","  IIT","  Ingeniería en Sistemas Computacionales"
"9938","ios 6 programming pushing the limits advanced application development for apple iphone ipad and ipod touch","BCC",142322,"  Ingeniería en Sistemas Computacionales","1118449975","english","  IIT","  Ingeniería en Sistemas Computacionales"
"9939","social movements the key concepts","BCC",138238,"  Licenciatura en Publicidad","9780415431149","english","  IADA","  Licenciatura en Publicidad"
"9940","social movements the key concepts","BCC",138238,"  Licenciatura en Publicidad","041543114","english","  IADA","  Licenciatura en Publicidad"
"9941","social movements the key concepts","BCC",138238,"  Licenciatura en Publicidad","9780415431156","english","  IADA","  Licenciatura en Publicidad"
"9942","social movements the key concepts","BCC",138238,"  Licenciatura en Publicidad","0415431158","english","  IADA","  Licenciatura en Publicidad"
"9943","social movements the key concepts","BCC",138238,"  Licenciatura en Publicidad","9780203840689","english","  IADA","  Licenciatura en Publicidad"
"9944","social movements the key concepts","BCC",138238,"  Licenciatura en Publicidad","0203840682","english","  IADA","  Licenciatura en Publicidad"
"9945","turismo rural en las americas y su contribucion a la creacion de empleo y a la conservacion del patrimonio rural tourism in the americas and its contribution to job creation and heritage conservation","BCC",129995," Licenciatura en Turismo","9789284406630","english"," ICSA"," Licenciatura en Turismo"
"9946","turismo rural en las americas y su contribucion a la creacion de empleo y a la conservacion del patrimonio rural tourism in the americas and its contribution to job creation and heritage conservation","BCC",129995," Licenciatura en Turismo","9789284406630","english"," ICSA"," Licenciatura en Turismo"
"9947","student engagement in higher education theoretical perspectives and practical approaches for diverse populations","BCC",139260," Licenciatura en Publicidad","9780415988506","english"," IADA"," Licenciatura en Publicidad"
"9948","student engagement in higher education theoretical perspectives and practical approaches for diverse populations","BCC",139260," Licenciatura en Publicidad","0415988500","english"," IADA"," Licenciatura en Publicidad"
"9949","student engagement in higher education theoretical perspectives and practical approaches for diverse populations","BCC",139260," Licenciatura en Publicidad","9780415988513","english"," IADA"," Licenciatura en Publicidad"
"9950","student engagement in higher education theoretical perspectives and practical approaches for diverse populations","BCC",139260," Licenciatura en Publicidad","0415988519","english"," IADA"," Licenciatura en Publicidad"
"9951","student engagement in higher education theoretical perspectives and practical approaches for diverse populations","BCC",139260," Licenciatura en Publicidad","9780203894125","english"," IADA"," Licenciatura en Publicidad"
"9952","student engagement in higher education theoretical perspectives and practical approaches for diverse populations","BCC",139260," Licenciatura en Publicidad","020389412","english"," IADA"," Licenciatura en Publicidad"
"9953","troubling gender in education","BCC",147419," Licenciatura en Pedagogía del Inglés como segunda lengua","0415462614","english"," ICSA"," Licenciatura en Pedagogía del Inglés como segunda lengua"
"9954","troubling gender in education","BCC",147419," Licenciatura en Pedagogía del Inglés como segunda lengua","9780415462617","english"," ICSA"," Licenciatura en Pedagogía del Inglés como segunda lengua"
"9955","troubling gender in education","BCC",147419," Licenciatura en Pedagogía del Inglés como segunda lengua","0415602211","english"," ICSA"," Licenciatura en Pedagogía del Inglés como segunda lengua"
"9956","troubling gender in education","BCC",147419," Licenciatura en Pedagogía del Inglés como segunda lengua","9780415602211","english"," ICSA"," Licenciatura en Pedagogía del Inglés como segunda lengua"
"9957","medieval monstrosity and the female body","BCC",159975," Licenciatura en Enseñanza del Inglés","9780415873598","english"," ICSA"," Licenciatura en Enseñanza del Inglés"
"9958","medieval monstrosity and the female body","BCC",159975," Licenciatura en Enseñanza del Inglés","0415873592","english"," ICSA"," Licenciatura en Enseñanza del Inglés"
"9959","medieval monstrosity and the female body","BCC",159975," Licenciatura en Enseñanza del Inglés","9780203844915","english"," ICSA"," Licenciatura en Enseñanza del Inglés"
"9960","medieval monstrosity and the female body","BCC",159975," Licenciatura en Enseñanza del Inglés","0203844912","english"," ICSA"," Licenciatura en Enseñanza del Inglés"
"9961","brand bible the complete guide to building designing and sustaining brands","BCC",144147,"NULL","9781592537266","english","NULL","IIT"
"9962","brand bible the complete guide to building designing and sustaining brands","BCC",130514,"","9781592537266","english","",""
"9963","brand bible the complete guide to building designing and sustaining brands","BCC",130411,"","9781592537266","english","",""
"9964","brand bible the complete guide to building designing and sustaining brands","BCC",130559,"","9781592537266","english","",""
"9965","brand bible the complete guide to building designing and sustaining brands","BCC",130559,"","9781592537266","english","",""
"9966","brand bible the complete guide to building designing and sustaining brands","BCC",140843,"  Licenciatura en Administración de Empresas","9781592537266","english","  ICSA","  Licenciatura en Administración de Empresas"
"9967","brand bible the complete guide to building designing and sustaining brands","BCC",155394," Licenciatura en Publicidad","9781592537266","english"," IADA"," Licenciatura en Publicidad"
"9968","brand bible the complete guide to building designing and sustaining brands","BCC",124420," Licenciatura en Publicidad","9781592537266","english"," IADA"," Licenciatura en Publicidad"
"9969","brand bible the complete guide to building designing and sustaining brands","BCC",123401,"","9781592537266","english","",""
"9970","brand bible the complete guide to building designing and sustaining brands","BCC",123401,"","9781592537266","english","",""
"9971","brand bible the complete guide to building designing and sustaining brands","BCC",138275,"","9781592537266","english","",""
"9972","brand bible the complete guide to building designing and sustaining brands","BCC",147326," Licenciatura en Contaduría","9781592537266","english"," ICSA"," Licenciatura en Contaduría"
"9973","brand bible the complete guide to building designing and sustaining brands","BCC",168365," Licenciatura en Publicidad","9781592537266","english"," IADA"," Licenciatura en Publicidad"
"9974","brand bible the complete guide to building designing and sustaining brands","BCC",168365," Licenciatura en Publicidad","9781592537266","english"," IADA"," Licenciatura en Publicidad"
"9975","brand bible the complete guide to building designing and sustaining brands","BCC",147918," Licenciatura en Publicidad","9781592537266","english"," IADA"," Licenciatura en Publicidad"
"9976","brand bible the complete guide to building designing and sustaining brands","BCC",130462," Licenciatura en Publicidad ","9781592537266","english"," IADA "," Licenciatura en Publicidad "
"9977","brand bible the complete guide to building designing and sustaining brands","BCC",144147,"NULL","159253726","english","NULL","IIT"
"9978","brand bible the complete guide to building designing and sustaining brands","BCC",130514,"","159253726","english","",""
"9979","brand bible the complete guide to building designing and sustaining brands","BCC",130411,"","159253726","english","",""
"9980","brand bible the complete guide to building designing and sustaining brands","BCC",130559,"","159253726","english","",""
"9981","brand bible the complete guide to building designing and sustaining brands","BCC",130559,"","159253726","english","",""
"9982","brand bible the complete guide to building designing and sustaining brands","BCC",140843,"  Licenciatura en Administración de Empresas","159253726","english","  ICSA","  Licenciatura en Administración de Empresas"
"9983","brand bible the complete guide to building designing and sustaining brands","BCC",155394," Licenciatura en Publicidad","159253726","english"," IADA"," Licenciatura en Publicidad"
"9984","brand bible the complete guide to building designing and sustaining brands","BCC",124420," Licenciatura en Publicidad","159253726","english"," IADA"," Licenciatura en Publicidad"
"9985","brand bible the complete guide to building designing and sustaining brands","BCC",123401,"","159253726","english","",""
"9986","brand bible the complete guide to building designing and sustaining brands","BCC",123401,"","159253726","english","",""
"9987","brand bible the complete guide to building designing and sustaining brands","BCC",138275,"","159253726","english","",""
"9988","brand bible the complete guide to building designing and sustaining brands","BCC",147326," Licenciatura en Contaduría","159253726","english"," ICSA"," Licenciatura en Contaduría"
"9989","brand bible the complete guide to building designing and sustaining brands","BCC",168365," Licenciatura en Publicidad","159253726","english"," IADA"," Licenciatura en Publicidad"
"9990","brand bible the complete guide to building designing and sustaining brands","BCC",168365," Licenciatura en Publicidad","159253726","english"," IADA"," Licenciatura en Publicidad"
"9991","brand bible the complete guide to building designing and sustaining brands","BCC",147918," Licenciatura en Publicidad","159253726","english"," IADA"," Licenciatura en Publicidad"
"9992","brand bible the complete guide to building designing and sustaining brands","BCC",130462," Licenciatura en Publicidad ","159253726","english"," IADA "," Licenciatura en Publicidad "
"9993","brand bible the complete guide to building designing and sustaining brands","BCC",144147,"NULL","9781610581981","english","NULL","IIT"
"9994","brand bible the complete guide to building designing and sustaining brands","BCC",130514,"","9781610581981","english","",""
"9995","brand bible the complete guide to building designing and sustaining brands","BCC",130411,"","9781610581981","english","",""
"9996","brand bible the complete guide to building designing and sustaining brands","BCC",130559,"","9781610581981","english","",""
"9997","brand bible the complete guide to building designing and sustaining brands","BCC",130559,"","9781610581981","english","",""
"9998","brand bible the complete guide to building designing and sustaining brands","BCC",140843,"  Licenciatura en Administración de Empresas","9781610581981","english","  ICSA","  Licenciatura en Administración de Empresas"
"9999","brand bible the complete guide to building designing and sustaining brands","BCC",155394," Licenciatura en Publicidad","9781610581981","english"," IADA"," Licenciatura en Publicidad"
"10000","brand bible the complete guide to building designing and sustaining brands","BCC",124420," Licenciatura en Publicidad","9781610581981","english"," IADA"," Licenciatura en Publicidad"
"10001","brand bible the complete guide to building designing and sustaining brands","BCC",123401,"","9781610581981","english","",""
"10002","brand bible the complete guide to building designing and sustaining brands","BCC",123401,"","9781610581981","english","",""
"10003","brand bible the complete guide to building designing and sustaining brands","BCC",138275,"","9781610581981","english","",""
"10004","brand bible the complete guide to building designing and sustaining brands","BCC",147326," Licenciatura en Contaduría","9781610581981","english"," ICSA"," Licenciatura en Contaduría"
"10005","brand bible the complete guide to building designing and sustaining brands","BCC",168365," Licenciatura en Publicidad","9781610581981","english"," IADA"," Licenciatura en Publicidad"
"10006","brand bible the complete guide to building designing and sustaining brands","BCC",168365," Licenciatura en Publicidad","9781610581981","english"," IADA"," Licenciatura en Publicidad"
"10007","brand bible the complete guide to building designing and sustaining brands","BCC",147918," Licenciatura en Publicidad","9781610581981","english"," IADA"," Licenciatura en Publicidad"
"10008","brand bible the complete guide to building designing and sustaining brands","BCC",130462," Licenciatura en Publicidad ","9781610581981","english"," IADA "," Licenciatura en Publicidad "
"10009","parasitic diseases of wild birds","BCC",130298,"NULL","9780813820811","english","NULL","IIT"
"10010","parasitic diseases of wild birds","BCC",130298,"NULL","0813820812","english","NULL","IIT"
"10011","monetary theory and policy","BCC",153744," Licenciatura en Educación","9780262013772","english"," ICSA"," Licenciatura en Educación"
"10012","monetary theory and policy","BCC",153744," Licenciatura en Educación","0262013770","english"," ICSA"," Licenciatura en Educación"
"10013","understanding inflation and the implications for monetary policy a phillips curve retrospective","BCC",254785," Licenciatura en Economía","9780262013635","english"," ICSA"," Licenciatura en Economía"
"10014","understanding inflation and the implications for monetary policy a phillips curve retrospective","BCC",254785," Licenciatura en Economía","0262013630","english"," ICSA"," Licenciatura en Economía"
"10015","cathedral stories","BCC",147634,"NULL","0679723692","english","NULL","IIT"
"10016","cathedral stories","BCC",147634,"NULL","9780679723691","english","NULL","IIT"
"10017","information technology an introduction for todays digital world","BCC",160186," Ingeniería en Sistemas Computacionales","9781466568280","english"," IIT"," Ingeniería en Sistemas Computacionales"
"10018","information technology an introduction for todays digital world","BCC",160186," Ingeniería en Sistemas Computacionales","1466568283","english"," IIT"," Ingeniería en Sistemas Computacionales"
"10019","mechatronics a foundation course","BCC",147616," Ingeniería en Mecatrónica","9781420082111","english"," IIT"," Ingeniería en Mecatrónica"
"10020","mechatronics a foundation course","BCC",147616," Ingeniería en Mecatrónica","9781420082111","english"," IIT"," Ingeniería en Mecatrónica"
"10021","mechatronics a foundation course","BCC",18220,"NULL","9781420082111","english","NULL","IIT"
"10022","mechatronics a foundation course","BCC",132307,"  Ingeniería en Mecatrónica","9781420082111","english","  IIT","  Ingeniería en Mecatrónica"
"10023","mechatronics a foundation course","BCC",147616," Ingeniería en Mecatrónica","1420082116","english"," IIT"," Ingeniería en Mecatrónica"
"10024","mechatronics a foundation course","BCC",147616," Ingeniería en Mecatrónica","1420082116","english"," IIT"," Ingeniería en Mecatrónica"
"10025","mechatronics a foundation course","BCC",18220,"NULL","1420082116","english","NULL","IIT"
"10026","mechatronics a foundation course","BCC",132307,"  Ingeniería en Mecatrónica","1420082116","english","  IIT","  Ingeniería en Mecatrónica"
"10027","cloud computing implementation management and security","BCC",13290,"DIRECTOR DE LA DIVISION MULTIDISCIPLINARIA DE LA UACJ-NCG","9781439806807","english","DIRECTOR DE LA DIVISION MULTIDISCIPLINARIA DE LA UACJ-NCG","DIRECTOR DE LA DIVISION MULTIDISCIPLINARIA DE LA UACJ-NCG"
"10028","cloud computing implementation management and security","BCC",17839,"NULL","9781439806807","english","NULL","IIT"
"10029","cloud computing implementation management and security","BCC",13290,"DIRECTOR DE LA DIVISION MULTIDISCIPLINARIA DE LA UACJ-NCG","1439806802","english","DIRECTOR DE LA DIVISION MULTIDISCIPLINARIA DE LA UACJ-NCG","DIRECTOR DE LA DIVISION MULTIDISCIPLINARIA DE LA UACJ-NCG"
"10030","cloud computing implementation management and security","BCC",17839,"NULL","1439806802","english","NULL","IIT"
"10031","sourcebook on violence against women","BCC",153226," Médico Veterinario Zootecnista","9781412971669","english"," ICB"," Médico Veterinario Zootecnista"
"10032","sourcebook on violence against women","BCC",163540," Licenciatura en Psicología","9781412971669","english"," ICSA"," Licenciatura en Psicología"
"10033","sourcebook on violence against women","BCC",180773," Licenciatura en Psicología","9781412971669","english"," ICSA"," Licenciatura en Psicología"
"10034","sourcebook on violence against women","BCC",153226," Médico Veterinario Zootecnista","1412971667","english"," ICB"," Médico Veterinario Zootecnista"
"10035","sourcebook on violence against women","BCC",163540," Licenciatura en Psicología","1412971667","english"," ICSA"," Licenciatura en Psicología"
"10036","sourcebook on violence against women","BCC",180773," Licenciatura en Psicología","1412971667","english"," ICSA"," Licenciatura en Psicología"
"10037","women civil society and the geopolitics of democratization","BCC",169270," Licenciatura en Administración de Empresas","9780415872256","english"," ICSA"," Licenciatura en Administración de Empresas"
"10038","women civil society and the geopolitics of democratization","BCC",169270," Licenciatura en Administración de Empresas","0415872251","english"," ICSA"," Licenciatura en Administración de Empresas"
"10039","marketing your event planning business a creative approach to gaining the competitive edge","BCC",146430," Licenciatura en Químico Fármaco Biólogo","1118514459","english"," ICB"," Licenciatura en Químico Fármaco Biólogo"
"10040","marketing your event planning business a creative approach to gaining the competitive edge","BCC",254785,"Licenciatura en Educación","1118514459","english","ICSA","Licenciatura en Educación"
"10041","marketing your event planning business a creative approach to gaining the competitive edge","BCC",146430," Licenciatura en Químico Fármaco Biólogo","9781118514450","english"," ICB"," Licenciatura en Químico Fármaco Biólogo"
"10042","marketing your event planning business a creative approach to gaining the competitive edge","BCC",254785,"Licenciatura en Educación","9781118514450","english","ICSA","Licenciatura en Educación"
"10043","brand bible the complete guide to building designing and sustaining brands","BCC",144147,"NULL","1610581989","english","NULL","IIT"
"10044","brand bible the complete guide to building designing and sustaining brands","BCC",130514,"","1610581989","english","",""
"10045","brand bible the complete guide to building designing and sustaining brands","BCC",130411,"","1610581989","english","",""
"10046","brand bible the complete guide to building designing and sustaining brands","BCC",130559,"","1610581989","english","",""
"10047","brand bible the complete guide to building designing and sustaining brands","BCC",130559,"","1610581989","english","",""
"10048","brand bible the complete guide to building designing and sustaining brands","BCC",140843,"  Licenciatura en Administración de Empresas","1610581989","english","  ICSA","  Licenciatura en Administración de Empresas"
"10049","brand bible the complete guide to building designing and sustaining brands","BCC",155394," Licenciatura en Publicidad","1610581989","english"," IADA"," Licenciatura en Publicidad"
"10050","brand bible the complete guide to building designing and sustaining brands","BCC",124420," Licenciatura en Publicidad","1610581989","english"," IADA"," Licenciatura en Publicidad"
"10051","brand bible the complete guide to building designing and sustaining brands","BCC",123401,"","1610581989","english","",""
"10052","brand bible the complete guide to building designing and sustaining brands","BCC",123401,"","1610581989","english","",""
"10053","brand bible the complete guide to building designing and sustaining brands","BCC",138275,"","1610581989","english","",""
"10054","brand bible the complete guide to building designing and sustaining brands","BCC",147326," Licenciatura en Contaduría","1610581989","english"," ICSA"," Licenciatura en Contaduría"
"10055","brand bible the complete guide to building designing and sustaining brands","BCC",168365," Licenciatura en Publicidad","1610581989","english"," IADA"," Licenciatura en Publicidad"
"10056","brand bible the complete guide to building designing and sustaining brands","BCC",168365," Licenciatura en Publicidad","1610581989","english"," IADA"," Licenciatura en Publicidad"
"10057","brand bible the complete guide to building designing and sustaining brands","BCC",147918," Licenciatura en Publicidad","1610581989","english"," IADA"," Licenciatura en Publicidad"
"10058","brand bible the complete guide to building designing and sustaining brands","BCC",130462," Licenciatura en Publicidad ","1610581989","english"," IADA "," Licenciatura en Publicidad "
"10059","handbook of crm achieving excellence in customer management","BCC",117490," Ingeniería en Sistemas Computacionales","9780750664370","english"," IIT"," Ingeniería en Sistemas Computacionales"
"10060","handbook of crm achieving excellence in customer management","BCC",117490," Ingeniería en Sistemas Computacionales","0750664371","english"," IIT"," Ingeniería en Sistemas Computacionales"
"10061","welcome to the urban revolution how cities are changing the world","BCC",147495," Licenciatura en Educación","9781608190928","english"," ICSA"," Licenciatura en Educación"
"10062","welcome to the urban revolution how cities are changing the world","BCC",147495," Licenciatura en Educación","1608190927","english"," ICSA"," Licenciatura en Educación"
"10063","intercultural communication a contextual approach","BCC",160027,"  Licenciatura en Enseñanza del Inglés","9781452256597","english","  ICSA","  Licenciatura en Enseñanza del Inglés"
"10064","intercultural communication a contextual approach","BCC",160027,"  Licenciatura en Enseñanza del Inglés","1452256594","english","  ICSA","  Licenciatura en Enseñanza del Inglés"
"10065","derecho penal","BCC",140412," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10066","derecho penal","BCC",159432," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10067","derecho penal","BCC",139901,"  Licenciatura en Comercio Exterior","9786074262629","english","  ICSA","  Licenciatura en Comercio Exterior"
"10068","illusion of life disney animation","BCC",143929,"NULL","0786860707","english","NULL","IIT"
"10069","illusion of life disney animation","BCC",138389," Licenciatura en Diseño Gráfico","0786860707","english"," IADA"," Licenciatura en Diseño Gráfico"
"10070","illusion of life disney animation","BCC",143911,"","0786860707","english","",""
"10071","illusion of life disney animation","BCC",130409,"  Licenciatura en Publicidad","0786860707","english","  IADA","  Licenciatura en Publicidad"
"10072","illusion of life disney animation","BCC",143929,"NULL","9780786860708","english","NULL","IIT"
"10073","illusion of life disney animation","BCC",138389," Licenciatura en Diseño Gráfico","9780786860708","english"," IADA"," Licenciatura en Diseño Gráfico"
"10074","illusion of life disney animation","BCC",143911,"","9780786860708","english","",""
"10075","illusion of life disney animation","BCC",130409,"  Licenciatura en Publicidad","9780786860708","english","  IADA","  Licenciatura en Publicidad"
"10076","illusion of life disney animation","BCC",143929,"NULL","9780786862023","english","NULL","IIT"
"10077","illusion of life disney animation","BCC",138389," Licenciatura en Diseño Gráfico","9780786862023","english"," IADA"," Licenciatura en Diseño Gráfico"
"10078","illusion of life disney animation","BCC",143911,"","9780786862023","english","",""
"10079","illusion of life disney animation","BCC",130409,"  Licenciatura en Publicidad","9780786862023","english","  IADA","  Licenciatura en Publicidad"
"10080","illusion of life disney animation","BCC",143929,"NULL","0786862025","english","NULL","IIT"
"10081","illusion of life disney animation","BCC",138389," Licenciatura en Diseño Gráfico","0786862025","english"," IADA"," Licenciatura en Diseño Gráfico"
"10082","illusion of life disney animation","BCC",143911,"","0786862025","english","",""
"10083","illusion of life disney animation","BCC",130409,"  Licenciatura en Publicidad","0786862025","english","  IADA","  Licenciatura en Publicidad"
"10084","derecho penal","BCC",159440," Licenciatura en Comercio Exterior","9786074262629","english"," ICSA"," Licenciatura en Comercio Exterior"
"10085","derecho penal","BCC",140625,"","9786074262629","english","",""
"10086","derecho penal","BCC",173484," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
"10087","derecho penal","BCC",143712,"NULL","9786074262629","english","NULL","IIT"
"10088","derecho penal","BCC",143712,"NULL","9786074262629","english","NULL","IIT"
"10089","derecho penal","BCC",129362," Licenciatura en Derecho","9786074262629","english"," ICSA"," Licenciatura en Derecho"
